path,caption,fps,frames,height,width
shorts_clips_39_of_42/6PLUy5XMYZA/6PLUy5XMYZA-Scene-004.mp4,"Medium close-up shot of two animated characters. Static camera with no discernible movement in these frames. In the video, two animated characters stand against a soft-focus background resembling an interior space with warm, diffuse lighting. The character on the left is dressed in a casual T-shirt with text and graphics, suggesting a laid-back or student-like demeanor. His arms are relaxed at his sides, and he has a calm expression. The character on the right is wearing a dark blue hoodie and has his hand raised to his head in a saluting or adjusting cap gesture, indicating a casual or cool attitude. Both characters have unique hairstyles that contribute to their distinct personalities. The environment around them is blurred, but hints of furniture imply they're in a domestic or school setting. The color palette is soft with pastel-like hues, giving the scene a gentle and approachable atmosphere. Casual Encounter Between Two Animated Characters. ",30.0,128,1280,720
shorts_clips_39_of_42/6PLUy5XMYZA/6PLUy5XMYZA-Scene-005.mp4,"The clip utilizes a close-up shot focusing on two characters. The camera is static with no noticeable movement throughout the frames. In the scene, two male characters stand in an indoor setting with a warm, soft-focus background suggesting a public place like a school or college. The character in the foreground is dressed in a white t-shirt with text that seems to imply academic excellence, and dark sunglasses, giving him an air of confidence or arrogance. The character in the background wears a dark blue hoodie, jeans, and is making a gesture with his hand behind his head, possibly indicating confusion or disbelief. The lighting is natural and diffused, illuminating the characters well without harsh shadows. The color palette is soft with muted tones predominating the environment, contrasting with the brighter tones of the characters' clothes. The t-shirt text is not entirely clear but appears to include words related to being a top student or 'topper'. Top Student's Overconfident Moment. ",30.0,191,1280,720
shorts_clips_39_of_42/6PLUy5XMYZA/6PLUy5XMYZA-Scene-006.mp4,"Medium close-up transitioning to a two-shot. Static initially, then a slow zoom out. The video starts with a medium close-up of a character seated at a table, looking down at a piece of paper in their hands. The room has a wooden aesthetic with soft lighting, creating a comfortable environment. There's a bookshelf in the background suggesting an academic setting. As the camera slowly zooms out, another character standing opposite the table is revealed in what becomes a two-shot. This second character is dressed casually in a blue hoodie and appears to be speaking while touching the back of their head with one hand. Both characters are sporting unique hairstyles, and the standing character has distinctive eyebrows and is wearing what seems like a white T-shirt with some text and graphics on it. The ambient lighting remains warm and consistent throughout, enhancing the visual appeal. Academic Discussion Between Two Characters. ",30.0,152,1280,720
shorts_clips_39_of_42/6PLUy5XMYZA/6PLUy5XMYZA-Scene-007.mp4,"Medium close-up transitioning to a medium shot. Static camera with no noticeable movement or panning. The clip opens with a medium close-up of a person seated, wearing a white shirt with rolled-up sleeves, focused on writing notes in a notebook on a desk. The environment suggests an indoor setting, likely a classroom or study room with wooden elements and warm lighting. The person's attire is neat, suggesting a studious or serious character. The scene transitions to a medium shot of two other characters standing side by side, one wearing a white t-shirt with the word 'Topper' and casual shorts, exuding a relaxed demeanor. The other is in a blue hoodie and black pants, striking an impatient pose with one hand behind his head. The background is blurred but implies they are in the same indoor setting. Both are standing, creating a contrast between the seated, diligent note-taker and the idle standing characters. Contrast Between Studious and Relaxed Students. ",30.0,122,1280,720
shorts_clips_39_of_42/6PLUy5XMYZA/6PLUy5XMYZA-Scene-008.mp4,"Close-up on character, switches to over-the-shoulder shot. Static, no movement, focused on the characters and their interactions. The scene appears to be set in an indoor environment, most likely a classroom given the presence of desks and the character's attire. In the foreground, a character labeled 'Topper' with a bindi and prominent ear piercings is wearing a white school shirt with noticeable creases, suggesting a lack of care for appearance or perhaps the stress of academic burden. The character also wears a watch on the left wrist. The lighting is soft and natural, entering from the right side, casting gentle shadows on the left side of objects and people. Behind 'Topper,' another student is visible, partially out of focus. The color palette consists of warm tones, predominantly browns and beiges of the wooden furniture, complemented by the soft white of the characters' shirts. Classroom Interaction with Top Student. ",30.0,192,1280,720
shorts_clips_39_of_42/6PLUy5XMYZA/6PLUy5XMYZA-Scene-009.mp4,"Medium shot, close-up, over-the-shoulder shots. Static shots with no camera movement, quick cuts. The clip opens with a medium shot of two characters standing side by side. The character on the left wears a t-shirt with text and the one on the right is in a hoodie and a cap, appearing to be in a conversation or confrontation. The environment seems like an indoor space with soft lighting, creating a calm atmosphere. The following shot is a close-up of the character in the hoodie holding his cap and phone, indicating a casual or contemplative posture. The final shot shows another character seated at a desk in a well-lit room, focused on writing in a notebook, suggesting studious behavior. The room has books and a lamp, implying an academic setting. All characters are dressed casually. The colors are warm and the overall tone is realistic. Casual Encounter and Focused Studying. ",30.0,178,1280,720
shorts_clips_29_of_42/G7C2iG8etb8/G7C2iG8etb8-Scene-001.mp4,"Mid to close-up shots transitioning to full body shots. Steady with slight pans, tilts, and zooms for emphasis. In a serene outdoor setting, a couple dressed in coordinated colors of deep red and orange are engaged in affectionate interaction. The woman, adorned with traditional jewelry and flowers in her hair, is seated on the grass near a tree trunk. She holds a jasmine garland. The man, in a red shirt and black pants, is initially seen kneeling beside her. They appear to be enjoying a private moment in a grassy field with trees around, indicating a rural or natural environment. The lighting suggests late afternoon with soft sunlight enhancing the warmth of the scene. As the clip progresses, they stand up and walk away together, displaying intimacy and companionship as they navigate the uneven terrain. The woman's attire suggests South Asian culture, potentially from a Tamil background given the video's title. Rustic Couple's Romantic Afternoon Moment. ",30.0,226,1280,720
shorts_clips_29_of_42/G7C2iG8etb8/G7C2iG8etb8-Scene-002.mp4,"Medium long shot of two characters outdoors. Static camera with no visible movement or panning. In the frames, we see two individuals, a man and a woman, standing in an outdoor rural setting. The woman is dressed in a traditional Indian sari in hues of red and orange, adorned with jewelry and white flowers in her hair. The man is wearing a red button-up shirt and black pants. In the first frame, the man holds out his hand with an object towards the woman. In the second frame, both characters seem to engage in playful interaction, with their fingers pointing up, suggesting a counting or selection game. By the third frame, the woman appears to have made a choice or reaction leading to her hand covering her mouth in a gesture of surprise or laughter while the man looks at her. The environment is sunny with natural daylight casting soft shadows, indicating either morning or late afternoon light. They are standing on dry grass with trees scattered in the background. The overall color palette is warm with earthy tones. Playful Game and Laughter in Countryside. ",30.0,141,1280,720
shorts_clips_29_of_42/G7C2iG8etb8/G7C2iG8etb8-Scene-003.mp4,"The shot is a medium-long shot. The camera pans horizontally with the subjects. Two individuals, likely a couple, are depicted in an open grassy field under a clear sky. The individual on the left is wearing a traditional orange saree adorned with a white floral garland in their hair, black wrist accessories, and carries a black purse. The individual on the right dons a casual orange shirt paired with black ripped jeans and white sneakers. In these moments, they appear to perform coordinated dance movements. The environment suggests a tranquil rural or semi-rural setting, with dry grass underfoot and a few scattered trees in the background. The sunlight imbues the scene with warm tones, highlighting the couple's matching orange attire and contributing to a harmonious aesthetic. Their fluid actions suggest joy and companionship. Dancing Couple in Serene Field. ",30.0,193,1280,720
shorts_clips_29_of_42/G7C2iG8etb8/G7C2iG8etb8-Scene-004.mp4,"Medium long shot with subjects occupying the frame's center. Static camera, no movement, focused on the characters' actions. In a sunlit, golden-hued field, a couple stands together; the woman dons a traditional orange sari with flower adornments in her hair, and the man wears a matching orange shirt with jeans. They exhibit a play of affection and teasing. The man attempts to kneel, possibly to propose or perform an act of submission or playfulness, but the woman seems to avoid this gesture, possibly in jest or denial, leading him to kneel twice as she moves away. The environment is serene and rural with scattered trees and a clear sky. The lighting is natural, warm, and soft, suggesting late afternoon. The colors are rich and earthy, enhancing the romantic atmosphere. No other objects but the natural surroundings are visible. Playful Rejection in Serene Field. ",30.0,188,1280,720
shorts_clips_29_of_42/G7C2iG8etb8/G7C2iG8etb8-Scene-005.mp4,"Medium long shot transitioning to close-up shots. Steady with no discernible movement, possibly handheld or on a tripod. In a sunlit, rural setting with green trees and dry grass, two characters dressed in red are engaged in an activity. The first frame shows them bent over, suggesting they may be collecting or working with plants. The second frame reveals a moment of interaction, where one character seems to be handing something small to the other. The third frame captures a gentle exchange, possibly a moment of connection or gift-giving between the characters. The environment is natural and serene, indicating a peaceful moment away from the bustle of urban life. Both characters wear culturally significant attire, indicating a specific regional or traditional context. The lighting is natural, warm, and diffused, with shadows indicating it may be early morning or late afternoon. Rural Exchange Between Tradition-Clad Pair. ",30.0,179,1280,720
shorts_clips_11_of_42/6889769067306061057/6889769067306061057-Scene-001.mp4,"Close-up on a character's face with a dynamic background. Zoom-in to the character's face, starting from the hair. The clip features a close-up of a character, likely from the anime 'Tokyo Ghoul,' identified as Kaneki based on the hashtag. Initially, the frame is filled with sharp, jagged white shapes against a red background, reminiscent of hair spikes. As the camera zooms in, these shapes become more defined as white hair. The red background shifts to shades of gray, hinting at a transformation or shift in mood. As we get closer to the character's face, his eye becomes visible - wide open with a red iris and small pupil, suggesting intensity or rage. The surrounding colors are muted grays and whites with splashes of red, indicating a potentially violent or dramatic scene. The animation style is typical of anime with clear lines, dramatic color contrasts, and detailed character design. Intense Close-Up of Kaneki's Transformation. ",30.0,58,1024,576
shorts_clips_11_of_42/6889769067306061057/6889769067306061057-Scene-002.mp4,"Close-up to extreme close-up on an animated character. Fast-paced zooms in and out with swift transitions. The video begins with a close-up shot of a character, then rapidly zooms in to an extreme close-up, focusing on the character's hair and collarbone. The environment is not clearly visible due to the quick transitions and the focus on the character. The lighting shifts rapidly, often with high contrast, enhancing the dramatic effect. The colors alternate between natural tones and intense hues, primarily reds and purples, giving a sense of chaos or transformation. It appears as if the character might be undergoing some intense emotion or transformation, given by the rapid movement and vibrant colors. No objects are distinguishable due to the speed of transitions and the abstract nature of the clip. Intense Character Transformation Sequence. ",30.0,58,1024,576
shorts_clips_11_of_42/6889769067306061057/6889769067306061057-Scene-003.mp4,"Close-up on a fragmented, disintegrating subject. Static shot with no discernible camera movement. The video clip showcases a subject in close-up, undergoing a process of fragmentation and disintegration into numerous small particles. It appears to be a highly stylized, possibly digital or animated effect, reminiscent of something breaking apart or exploding into pieces. The background is indistinct and overshadowed by the action in the foreground, which draws the viewer's focus to the central subject. The colors are primarily in a monochromatic scheme with varying shades of blue, suggesting a cold or digital ambiance. The particles are well-defined, suggesting a crystalline or glass-like texture. Light sources seem to be reflecting off the fragments, giving them a shimmering effect. The overall impression is one of destruction or transformation, with a dynamic yet contained energy. Fragmentation of Subject in Close-Up. ",30.0,99,1024,576
shorts_clips_11_of_42/6889769067306061057/6889769067306061057-Scene-004.mp4,"Close-up on a central subject with high contrast. Static camera with quick cuts and transitions. The video begins with a high-contrast black and white close-up of an object that rapidly transitions to a similar high-contrast image with inverse colors, giving the impression of a negative film effect. Then, it cuts to a frame saturated in blue with black details, maintaining the high contrast from the previous shots. The scene appears to be abstract, focusing on textures and patterns rather than a clear subject, creating an intense and disorienting visual experience. The quick transitions between the shots combined with the stark color changes are designed to grab the viewer's attention. The patterns suggest movement and energy, while the color palette shifts dramatically from neutral to cool tones. Abstract High-Contrast Transformation Scene. ",30.0,55,1024,576
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-001.mp4,"The shots are a mix of medium and close-up shots. The camera is static, with no noticeable movement or panning. The sequence appears to take place in an office or service environment, featuring individuals in casual and office attire. There's a woman wearing a black lace top, and a man in a black T-shirt with 'FENDI' printed on it. They both have official-looking badges. There are also turnstiles indicating some form of access control to the area. The color palette is muted with earthy tones dominating the scene, aside from the vivid pink of a child's dress. Objects include a smartphone, office furniture, and typical administrative equipment. The lighting is even, suggesting an indoor setting with ambient light sources. The environment is orderly, suggesting a professional setting with visitors or clients. Everyone seems engaged in an activity, either walking through the turnstile or interacting at the counter. Busy Day at Office Turnstiles. ",30.0,142,1280,720
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-002.mp4,"Medium close-up to full body shots. Static camera, no movement, multiple angle cuts. The clip takes place at a recreational facility's entrance. A group of individuals is attempting to pass through turnstile gates. The facility has red Chinese characters above the door indicating a key card requirement. The individuals are casually dressed in summer attire, with t-shirts, shorts, and sandals. One person wears a black shirt with 'Calvin Klein' in white letters. Another scene features people queuing and passing through metal turnstiles with electronic panels, presumably for entry validation. The floor is tiled, and the environment appears to be an outdoor yet covered area, as natural light is present but not direct. Everyone's demeanor seems relaxed, with no apparent urgency. The focus then shifts to show someone's lower half as they step through the turnstile, wearing black shorts and white slip-on sandals. Casual Entry at Recreational Facility. ",30.0,121,1280,720
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-003.mp4,"The video uses a medium shot, capturing characters from waist up. Static camera, no movement, fixed on the entrance and turnstile. The sequence begins with a person in black attire passing through a turnstile. The attire appears to be a black shirt and shorts paired with white slippers. They seem to be entering a building as they approach the turnstile confidently. The environment suggests a controlled entry point, possibly at a leisure or sports facility, indicated by the presence of plants and a shade structure outside. As they pass through, there's a sense of hesitation from the person following behind them. Suddenly, two individuals wearing uniforms, suggesting security or staff roles, intercept the person in black and appear to physically guide them away from the turnstile. Following this, another individual in a patterned shirt and shorts casually hops over the turnstile with ease. Turnstile Entry at Leisure Facility Goes Awry. ",30.0,182,1280,720
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-004.mp4,"Medium close-up, wide shot, full shot, over-the-shoulder shot. Stationary, quick pan, fixed with slight zoom-in on characters. The video clip appears to begin with a medium close-up shot of a person standing by a turnstile, dressed in a casual black t-shirt with 'FENDI' printed on it, paired with blue jeans. The setting shifts to an outdoor pool area during the day with good natural lighting. There's an inflatable orange ball in the water. The scene quickly pans to a wide shot of the pool where a person stands by the poolside. Then it cuts to a full shot of two individuals near the pool; one seems amused while the other is about to sit at the edge of the pool. The final frame is an over-the-shoulder shot looking down at the pool as the standing individual appears to be speaking or pointing at something in the water. The environment has a relaxed vibe with greenery and poolside chairs in the background. Playful Poolside Interaction and Laughter. ",30.0,191,1280,720
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-005.mp4,"Medium close-up transitioning to a full shot. Static initially, then a slow zoom-out revealing more context. The scene opens with a medium close-up of a person standing in a pool, capturing only their leg partially submerged in water. As the camera slowly zooms out to a full shot, two individuals are revealed sitting in a kayak. They are positioned side-by-side, each holding a paddle. The individual on the left paddles clumsily, splashing water, suggesting they are inexperienced or struggling. The pool appears large and communal, with other people visible in the background swimming or engaging in leisure activities. It's an overcast day, the light is diffused, and the environment looks like an outdoor public pool. The kayak is orange and the paddles are yellow. The characters are wearing casual swimming attire, and the mood seems playful and lighthearted. Inexperienced Kayakers in Communal Pool. ",30.0,122,1280,720
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-006.mp4,"Medium close-up shots and a wide shot. Static shots with no noticeable camera movement. The video features two individuals on a water slide. The first frame shows an orange paddle floating in the water, suggesting someone has fallen in or is struggling. The surrounding water is calm, with gentle ripples. The second frame reveals two people in a water channel, one person appears to be submerged up to the chest while holding a paddle, creating splashes. The other individual is partly submerged. Both are dressed in dark-colored swimwear. It's overcast with natural light, giving the water a serene blue hue. The final frame displays a colorful water slide structure with multiple slides intertwining, set against a backdrop of trees and a cloudy sky. The slides are vibrant in color—blue, green, and yellow—indicating a playful setting typical of a water park. Comical Water Slide Mishap. ",30.0,177,1280,720
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-007.mp4,"Medium close-up to medium shot, handheld camera perspective. Static in the first two shots, with a slight pan in the third. In a rural outdoor setting, a person is covered with a white blanket up to their neck as another individual stands beside them holding a phone. The person under the blanket appears to be standing in a blue inflatable pool. Both are wearing summer clothing; the person standing wears a floral shirt and shorts. In the next moment, the blanket is removed, revealing the person's fully clothed figure. The scene then cuts to an amusement park setting where a person sits on a chair checking their phone, next to a sign with pool safety rules. The environment suggests it's daytime, with diffused natural lighting due to overcast sky. The colors are bright and vibrant, emphasizing the playful nature of the context. Unexpected Reveal at Poolside. ",30.0,152,1280,720
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-008.mp4,"The shot type is a close-up to medium shot. The camera is static with no discernible movement. The video features an individual wearing a black, full-sleeved lace top and black pants, initiating an action at the top of a bright green plastic slide located in an amusement park setting. The slide's structure is supported by purple beams, and there are green, yellow, and purple railings at the top. As the individual prepares to slide down, they momentarily lose their balance but quickly regain composure. The environment suggests it's daytime with overcast lighting, softening shadows and reducing harsh contrasts. Descending the slide, the individual's speed appears slow, possibly due to friction caused by the material of their clothing against the slide's surface. At the end of the slide, there is a small pool of water where they stop abruptly, filling up the space due to their size. The ground beneath the pool looks like wet concrete, indicating this area is designed for water activities. Amusement Park Slide Splashdown. ",30.0,142,1280,720
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-009.mp4,"A medium shot focusing on a person's torso and legs. The camera is stationary, no apparent movement or panning. In the clip, an individual is standing in front of a wooden fence, which appears to be located near a swimming pool considering the reflections and the presence of water. The person is wearing a white patterned shirt paired with tropical-themed shorts. They are holding and looking at a vintage-looking camera with a silver top and black body, seemingly preparing to take a photo or video. The environment suggests it might be a leisurely or vacation setting, given the casual attire and relaxed posture of the character. The light seems to be natural, likely outdoor daylight, casting soft shadows behind the person. No other objects are prominently featured in the frame, but the color palette is vibrant with the individual's clothing patterns contrasting against the plain background of the wooden fence. Man Prepares To Capture A Moment. ",30.0,121,1280,720
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-010.mp4,"The sequence includes a high-angle shot transitioning to a medium close-up shot. The camera pans vertically downward following the subject from the sky to the water. The clip begins with a high-angle view of a textured wall transitioning swiftly to an open-air scene with a water body. A person, clad in black and orange, is mid-air, appearing to descend into the water. The surroundings include wooden structures and onlookers in the background. The scene shifts to the water's surface as the person makes contact, causing a large splash. Subsequently, we see a child in a bright pink inflatable ring, floating calmly on the rippling water. The lighting suggests daytime with overcast skies. Objects such as towels and other inflatables are visible around the pool's edge, indicating recreational activity. The colors in the scene are a mix of natural tones with pops of color from swimwear and inflatables. Splash Landing at Poolside Recreation. ",30.0,126,1280,720
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-011.mp4,"Wide shot transitioning to an overhead shot. Static initially, then transitions to an aerial zoom-in. The scene begins with a wide shot of an outdoor pool area surrounded by chairs, umbrellas, and plants. It's daylight with clear skies. In the pool, there is a large inflatable pink flamingo float. On the float, a person is playfully bouncing. The water splashes around due to the movement. Around the pool, the ground is tiled, and there are several unoccupied chairs suggesting it's not a busy day. As the individual continues to bounce, we see a close-up overhead view that shows more of the pool's blue mosaic tiles and the pink flamingo float tilting under the person's weight. The environment seems peaceful apart from the playful activity in the pool, hinting at a relaxed setting with an undertone of humor given the situation. Playful Solo Pool Day With Flamingo Float. ",30.0,167,1280,720
shorts_clips_13_of_42/nC5Ad36y004/nC5Ad36y004-Scene-012.mp4,"Medium shot with some close-ups. Static with no camera movement. The video shows a plus-size person in a black swimsuit sitting on a colorful mat near a shallow pool area with fountains and water jets. They are playing with water, splashing it around and appearing to enjoy themselves. The environment has vibrant colors and playful decorations suitable for children or families. The person seems carefree and comfortable despite their size, conveying a message of body positivity and self-acceptance. Joyful water play in a fun setting. ",30.0,108,1280,720
